sample_index,split
179704,train
179706,train
179707,train
179708,train
179709,train
179710,train
179711,train
179712,train
179714,train
179715,train
179716,train
179717,train
179719,train
179722,train
179723,train
179724,train
179725,train
179726,train
179729,train
179731,train
179732,train
179734,train
179735,train
179736,train
179737,train
179740,train
179741,train
179744,train
179745,train
179747,train
179748,train
179749,train
179750,train
179751,train
179754,train
179755,train
179756,train
179757,train
179759,train
179760,train
179762,train
179763,train
179765,train
179767,train
179768,train
179770,train
179771,train
179772,train
179773,train
179774,train
179775,train
179776,train
179778,train
179780,train
179781,train
179784,train
179785,train
179786,train
179787,train
179789,train
179790,train
179791,train
179794,train
179795,train
179797,train
179798,train
179799,train
179800,train
179801,train
179802,train
179803,train
179804,train
179805,train
179806,train
179807,train
179808,train
179809,train
179810,train
179812,train
179813,train
179814,train
179815,train
179818,train
179819,train
179822,train
179823,train
179824,train
179826,train
179827,train
179828,train
179829,train
179830,train
179832,train
179833,train
179834,train
179835,train
179836,train
179838,train
179840,train
179841,train
179842,train
179843,train
179844,train
179846,train
179848,train
179849,train
179851,train
179852,train
179856,train
179857,train
179858,train
179859,train
179860,train
179861,train
179862,train
179863,train
179865,train
179866,train
179867,train
179868,train
179871,train
179872,train
179873,train
179876,train
179877,train
179878,train
179880,train
179884,train
179885,train
179886,train
179888,train
179889,train
179890,train
179891,train
179894,train
179895,train
179896,train
179897,train
179899,train
179900,train
179901,train
179902,train
179903,train
179904,train
179905,train
179906,train
179910,train
179911,train
179912,train
179913,train
179915,train
179916,train
179917,train
179918,train
179921,train
179922,train
179924,train
179928,train
179929,train
179930,train
179933,train
179934,train
179936,train
179937,train
179939,train
179940,train
179944,train
179945,train
179946,train
179947,train
179949,train
179952,train
179953,train
179954,train
179955,train
179956,train
179957,train
179958,train
179959,train
179960,train
179962,train
179963,train
179966,train
179967,train
179968,train
179969,train
179970,train
179971,train
179972,train
179973,train
179975,train
179976,train
179978,train
179979,train
179980,train
179983,train
179984,train
179985,train
179986,train
179987,train
179990,train
179991,train
179993,train
179994,train
179995,train
179996,train
179997,train
180001,train
180002,train
180003,train
180005,train
180006,train
180007,train
180008,train
180010,train
180011,train
180012,train
180013,train
180014,train
180016,train
180019,train
180021,train
180023,train
180024,train
180027,train
180030,train
180031,train
180032,train
180033,train
180035,train
180036,train
180037,train
180038,train
180039,train
180042,train
180043,train
180046,train
180047,train
180048,train
180049,train
180050,train
180051,train
180052,train
180053,train
180057,train
180058,train
180059,train
180060,train
180062,train
180064,train
180065,train
180067,train
180068,train
180069,train
180071,train
180072,train
180073,train
180074,train
180075,train
180077,train
180079,train
180080,train
180082,train
180084,train
180085,train
180086,train
180087,train
180089,train
180090,train
180091,train
180092,train
180093,train
180095,train
180096,train
180099,train
180100,train
180103,train
180104,train
180105,train
180108,train
180109,train
180111,train
180113,train
180114,train
180118,train
180119,train
180122,train
180124,train
180125,train
180127,train
180130,train
180131,train
180132,train
180133,train
180134,train
180135,train
180136,train
180140,train
180142,train
180144,train
180145,train
180146,train
180147,train
180149,train
180150,train
180151,train
180154,train
180155,train
180156,train
180157,train
180158,train
180160,train
180161,train
180162,train
180163,train
180164,train
180166,train
180169,train
180170,train
180171,train
180172,train
180173,train
180175,train
180176,train
180177,train
180179,train
180180,train
180181,train
180183,train
180184,train
180186,train
180187,train
180188,train
180190,train
180191,train
180192,train
180193,train
180194,train
180196,train
180199,train
180201,train
180202,train
180203,train
180204,train
180206,train
180208,train
180209,train
180210,train
180211,train
180214,train
180215,train
180218,train
180220,train
180223,train
180225,train
180226,train
180228,train
180229,train
180231,train
180232,train
180234,train
180235,train
180236,train
180238,train
180239,train
180240,train
180242,train
180243,train
180244,train
180246,train
180248,train
180249,train
180250,train
180251,train
180252,train
180254,train
180255,train
180257,train
180258,train
180259,train
180260,train
180262,train
180263,train
180264,train
180265,train
180266,train
180267,train
180269,train
180271,train
180272,train
180273,train
180274,train
180276,train
180278,train
180279,train
180280,train
180282,train
180283,train
180284,train
180286,train
180287,train
180289,train
180293,train
180296,train
180297,train
180298,train
180300,train
180301,train
180302,train
180304,train
180305,train
180307,train
180308,train
180309,train
180310,train
180311,train
180312,train
180313,train
180314,train
180315,train
180316,train
180317,train
180319,train
180320,train
180322,train
180323,train
180327,train
180328,train
180329,train
180330,train
180331,train
180333,train
180334,train
180335,train
180336,train
180337,train
180339,train
180340,train
180341,train
180342,train
180344,train
180345,train
180347,train
180349,train
180352,train
180353,train
180354,train
180356,train
180357,train
180358,train
180359,train
180361,train
180362,train
180364,train
180366,train
180367,train
180368,train
180369,train
180370,train
180371,train
180372,train
180375,train
180379,train
180381,train
180382,train
180385,train
180386,train
180387,train
180389,train
180390,train
180391,train
180392,train
180394,train
180395,train
180396,train
180397,train
180402,train
180403,train
180404,train
180406,train
180407,train
180408,train
180409,train
180411,train
180413,train
180414,train
180415,train
180416,train
180417,train
180418,train
180421,train
180422,train
180423,train
180424,train
180425,train
180428,train
180429,train
180430,train
180431,train
180432,train
180433,train
180434,train
180435,train
180438,train
180441,train
180442,train
180443,train
180444,train
180445,train
180446,train
180449,train
180450,train
180451,train
180452,train
180453,train
180454,train
180455,train
180456,train
180457,train
180458,train
180459,train
180461,train
180462,train
180463,train
180464,train
180465,train
180468,train
180469,train
180470,train
180472,train
180473,train
180474,train
180478,train
180479,train
180480,train
180482,train
180484,train
180485,train
180486,train
180487,train
180490,train
180491,train
180492,train
180494,train
180495,train
180496,train
180497,train
180498,train
180499,train
180500,train
180501,train
180502,train
180503,train
180504,train
180505,train
180507,train
180508,train
180509,train
180510,train
180511,train
180513,train
180514,train
180515,train
180517,train
180518,train
180520,train
180522,train
180523,train
180524,train
180525,train
180527,train
180528,train
180529,train
180530,train
180531,train
180532,train
180533,train
180535,train
180536,train
180537,train
180538,train
180539,train
180540,train
180541,train
180542,train
180543,train
180544,train
180545,train
180546,train
180548,train
180550,train
180551,train
180552,train
180555,train
180556,train
180557,train
180558,train
180559,train
180560,train
180561,train
180562,train
180563,train
180564,train
180568,train
180569,train
180570,train
180572,train
180573,train
180577,train
180578,train
180580,train
180581,train
180582,train
180583,train
180584,train
180586,train
180587,train
180588,train
180589,train
180590,train
180591,train
180592,train
180593,train
180594,train
180597,train
180598,train
180599,train
180600,train
180601,train
180602,train
180603,train
180604,train
180606,train
180607,train
180608,train
180609,train
180610,train
180615,train
180616,train
180617,train
180619,train
180621,train
180622,train
180623,train
180624,train
180626,train
180627,train
180628,train
180629,train
180630,train
180634,train
180635,train
180636,train
180639,train
180640,train
180641,train
180643,train
180644,train
180645,train
180646,train
180647,train
180652,train
180653,train
180654,train
